MF,Name,mz,RT,RT.seconds,id,adduct,ionMass,retentionTimeInSeconds,molecularFormula,precursorFormula,SiriusScore,TreeScore,IsotopeScore,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#all classifications,formulaRank,#adducts,#predictedFPs,ConfidenceScore,CSI:FingerIDScore,ZodiacScore,InChIkey2D,InChI,name,smiles,xlogp,pubchemids,links,dbflags,fraction
HNeg_1104,Unknown,167.01228,9.4,564,41_200929_Poo_TruePooMortality_DDAneg_41,[M + Cl]-,167.01237,549.804,C5H8O4,C5H8O4,5.0488485951972475,3.1725532629308675,1.87629533226638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1264,Unknown,180.06586,9.537,572.22,49_200929_Poo_TruePooMortality_DDAneg_49,[M - H]-,180.06588,569.964,C7H9N4O2,C7H9N4O2,61.62667684605547,59.32972637532343,2.296950470732037,Amino acids and Peptides,0.9196241497993468,Small peptides,0.9732229709625244,Aminoacids,0.9605340361595154,Tyrosine and derivatives,0.6216623783111572,Amino acids and derivatives,0.9997887015342712,"Amino acids, peptides, and analogues",0.9998053908348083,Carboxylic acids and derivatives,0.9999088048934937,Organic acids and derivatives,0.9999866485595704,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",1,1,1,N/A,-242.45505864365927,N/A,PKCPHJXFCXOKFC,"InChI=1S/C7H9N4O2/c1-2-3-5(10-11-9)4-6(8)7(12)13/h1-3,6H,4,8H2,(H,12,13)","2-amino-4-azidohepta-4,6-dienoic acid",[CH]=CC=C(CC(C(=O)O)N)N=[N+]=[N-],-0.899999976,59046603,PubChem:(59046603),2,HNeg
HNeg_1264,Unknown,180.06586,9.537,572.22,48_200929_Poo_TruePooMortality_DDAneg_48,[M - H]-,180.06586,568.367,C7H9N4O2,C7H9N4O2,35.878183148674196,33.63814482453693,2.240038324137267,Amino acids and Peptides,0.9313517808914183,Small peptides,0.977834701538086,Aminoacids,0.9639605283737184,Tyrosine and derivatives,0.5274839997291565,Amino acids and derivatives,0.9996325969696044,"Amino acids, peptides, and analogues",0.9996628761291504,Carboxylic acids and derivatives,0.999832272529602,Organic acids and derivatives,0.9999749660491944,"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Heteroaromatic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1,1,1,N/A,-231.8926730075938,N/A,PKCPHJXFCXOKFC,"InChI=1S/C7H9N4O2/c1-2-3-5(10-11-9)4-6(8)7(12)13/h1-3,6H,4,8H2,(H,12,13)","2-amino-4-azidohepta-4,6-dienoic acid",[CH]=CC=C(CC(C(=O)O)N)N=[N+]=[N-],-0.899999976,59046603,PubChem:(59046603),2,HNeg
HNeg_1352,Unknown,187.10834,2.775,166.5,23_200929_Poo_TruePooMortality_DDAneg_23,[M - H]-,187.10814,166.874,C6H14N5O2,C6H14N5O2,74.72330581435617,72.87288466748589,1.8504211468702705,Amino acids and Peptides,0.6073936223983765,Small peptides,0.6753813624382019,Aminoacids,0.633575975894928,Alpha amino acids and derivatives,0.8234822750091553,Amino acids and derivatives,0.8965471386909485,"Amino acids, peptides, and analogues",0.9004576802253723,Carboxylic acids and derivatives,0.9664801359176636,Organic acids and derivatives,0.9861848950386048,"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1770,Unknown,219.05197,2.312,138.72,14_200929_Poo_TruePooMortality_DDAneg_14,[M - H]-,219.05191,131.178,C9H8N4O3,C9H8N4O3,14.881728715968192,14.881728715968192,0,Alkaloids,0.8457524180412292,Pseudoalkaloids,0.5388478636741638,pteridine alkaloids,0.6026184558868408,Pteridines and derivatives,0.7351212501525879,NA,NA,NA,NA,Pteridines and derivatives,0.7351212501525879,Organoheterocyclic compounds,0.9999147653579712,Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Diazines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.12092335068023458,-129.6463715030702,N/A,FNGDGDNEGICMKJ,"InChI=1S/C9H8N4O3/c1-12-7-6(8(15)11-9(12)16)13-4(10-7)2-3-5(13)14/h2-3H2,1H3,(H,11,15,16)",null,CN1C2=C(C(=O)NC1=O)N3C(=N2)CCC3=O,-0.699999988,71912951,PubChem:(71912951),2,HNeg
HNeg_1794,Unknown,221.06755,2.711,162.66,18_200929_Poo_TruePooMortality_DDAneg_18,[M - H]-,221.06763,154.557,C7H8N7O2,C7H8N7O2,32.729600887893966,30.92232523679078,1.807275651103187,Alkaloids,0.8298625946044922,Pseudoalkaloids,0.6274042129516602,Purine alkaloids,0.5838565230369568,Alkaloids and derivatives,0.5161733031272888,NA,NA,NA,NA,NA,NA,Alkaloids and derivatives,0.5161733031272888,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1794,Unknown,221.06755,2.711,162.66,19_200929_Poo_TruePooMortality_DDAneg_19,[M - H]-,221.06761,155.864,C7H8N7O2,C7H8N7O2,32.472864323642646,30.684005204400325,1.78885911924232,Alkaloids,0.8377333879470825,Pseudoalkaloids,0.6584955453872681,pteridine alkaloids,0.5709453821182251,Pteridines and derivatives,0.5033010840415955,NA,NA,NA,NA,Pteridines and derivatives,0.5033010840415955,Organoheterocyclic compounds,0.9993746876716614,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Diazines; Amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1877,Unknown,229.15564,2.174,130.44,13_200929_Poo_TruePooMortality_DDAneg_13,[M - H]-,229.15538,124.341,C9H20N5O2,C9H20N5O2,39.69078357148699,37.36702550974936,2.323758061737629,Amino acids and Peptides,0.773725152015686,Small peptides,0.8158348202705383,Aminoacids,0.6619243025779724,Alpha amino acids,0.5424481630325317,Amino acids and derivatives,0.9945196509361268,"Amino acids, peptides, and analogues",0.9950991272926332,Carboxylic acids and derivatives,0.9982178807258606,Organic acids and derivatives,0.9996742010116576,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted imidazoles; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1877,Unknown,229.15564,2.174,130.44,12_200929_Poo_TruePooMortality_DDAneg_12,[M - H]-,229.15549,123.582,C9H20N5O2,C9H20N5O2,37.98467529597485,35.65846022032115,2.3262150756537,Amino acids and Peptides,0.8090497255325317,Small peptides,0.8621973991394043,Dipeptides,0.8609983325004578,Valine and derivatives,0.7156293988227844,Amino acids and derivatives,0.995348870754242,"Amino acids, peptides, and analogues",0.9960148334503174,Carboxylic acids and derivatives,0.9988468885421752,Organic acids and derivatives,0.9998422861099244,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1887,Unknown,231.13467,2.721,163.26,21_200929_Poo_TruePooMortality_DDAneg_21,[M - H]-,231.13476,161.787,C8H18N5O3,C8H18N5O3,48.72625007539828,46.526650297118074,2.199599778280212,Amino acids and Peptides,0.8745460510253906,Small peptides,0.9277679920196532,Dipeptides,0.9971922039985656,Dipeptides,0.9596312642097472,Peptides,0.9813080430030824,"Amino acids, peptides, and analogues",0.9987377524375916,Carboxylic acids and derivatives,0.999789535999298,Organic acids and derivatives,0.99997878074646,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1887,Unknown,231.13467,2.721,163.26,20_200929_Poo_TruePooMortality_DDAneg_20,[M - H]-,231.13467,159.945,C8H18N5O3,C8H18N5O3,43.99641156888634,41.86499861769504,2.1314129511912907,Amino acids and Peptides,0.8007678985595703,Small peptides,0.869316816329956,Dipeptides,0.9707698822021484,Dipeptides,0.652229905128479,Peptides,0.8521811366081238,"Amino acids, peptides, and analogues",0.9922890067100524,Carboxylic acids and derivatives,0.9981922507286072,Organic acids and derivatives,0.9998125433921814,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1988,Unknown,243.17145,2.044,122.64,11_200929_Poo_TruePooMortality_DDAneg_11,[M - H]-,243.17119,117.671,C10H22N5O2,C10H22N5O2,34.989668282756334,30.850453289783623,4.139214992972708,Amino acids and Peptides,0.7354580760002136,Small peptides,0.7742810249328613,Aminoacids,0.5624716877937317,Alpha amino acids and derivatives,0.8427886962890625,Amino acids and derivatives,0.9742154479026794,"Amino acids, peptides, and analogues",0.9769657254219056,Carboxylic acids and derivatives,0.9978935122489928,Organic acids and derivatives,0.99956077337265,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Guanidines; Azoles; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Carbonyl compounds; Substituted imidazoles; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_1988,Unknown,243.17145,2.044,122.64,10_200929_Poo_TruePooMortality_DDAneg_10,[M - H]-,243.17127,116.89,C10H22N5O2,C10H22N5O2,25.163120967507055,22.87494140595012,2.288179561556934,Amino acids and Peptides,0.7734984755516052,Small peptides,0.8277768492698669,Dipeptides,0.8319723010063171,N-acyl-alpha amino acids and derivatives,0.575019359588623,Amino acids and derivatives,0.9766989946365356,"Amino acids, peptides, and analogues",0.9795620441436768,Carboxylic acids and derivatives,0.99833881855011,Organic acids and derivatives,0.9996336698532104,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Guanidines; Monoalkylamines; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_2066,Unknown,253.09283,10.606,636.36,63_200929_Poo_TruePooMortality_DDAneg_63,[M - H]-,253.0928,637.434,C7H16N3O7,C7H16N3O7,85.5179253082893,81.2233228377142,4.294602470575101,Carbohydrates,0.7098671197891235,Nucleosides,0.7170349359512329,Purine nucleos(t)ides,0.6500512361526489,Purines and purine derivatives,0.6884709000587463,NA,NA,Purines and purine derivatives,0.6884709000587463,Imidazopyrimidines,0.7058647871017456,Organoheterocyclic compounds,0.981255829334259,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Diazines; Secondary alcohols; Imidazopyrimidines; Polyols; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,2,1,1,0.136551301118612,-162.6009960398407,N/A,SUTXDEUQDNZJCN,"InChI=1S/C10H14N4O4/c15-2-8(17)9(3-16)18-6-14-5-13-7-1-11-4-12-10(7)14/h1,4-5,8-9,15-17H,2-3,6H2",null,C1=C2C(=NC=N1)N(C=N2)COC(CO)C(CO)O,-2,70839670,PubChem:(70839670),2,HNeg
HNeg_2066,Unknown,253.09283,10.606,636.36,62_200929_Poo_TruePooMortality_DDAneg_62,[M - H]-,253.09278,636.302,C7H16N3O7,C7H16N3O7,53.55663005460455,51.53918812810622,2.0174419264983308,Carbohydrates,0.8567939400672913,Nucleosides,0.8689393997192383,Purine nucleos(t)ides,0.8538818359375,Purine nucleosides,0.8017071485519409,NA,NA,NA,NA,Purine nucleosides,0.8017071485519409,"Nucleosides, nucleotides, and analogues",0.8274430632591248,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Primary amines; Tetrahydrofurans; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",2,1,1,0.08466876331312158,-166.83244153117536,N/A,SUTXDEUQDNZJCN,"InChI=1S/C10H14N4O4/c15-2-8(17)9(3-16)18-6-14-5-13-7-1-11-4-12-10(7)14/h1,4-5,8-9,15-17H,2-3,6H2",null,C1=C2C(=NC=N1)N(C=N2)COC(CO)C(CO)O,-2,70839670,PubChem:(70839670),2,HNeg
HNeg_2635,Sucrose,341.10889,11.914,714.84,75_200929_Poo_TruePooMortality_DDAneg_75,[M - H]-,341.10884,715.56,C10H20N3O10,C10H20N3O10,68.60853434216597,63.548383885059515,5.060150457106452,Carbohydrates,0.6262503266334534,Nucleosides,0.4707752764225006,Pyrimidine nucleos(t)ides,0.3375847339630127,Monosaccharides,0.5626798272132874,Monosaccharides,0.5626798272132874,Carbohydrates and carbohydrate conjugates,0.6444120407104492,Organooxygen compounds,0.9989412426948548,Organic oxygen compounds,0.9998698234558104,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Semicarbazides; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Monosaccharides; Secondary alcohols; Carbonyl compounds; Tetrahydrofurans; Organic 1,3-dipolar compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Chemical entities",2,1,1,0.13248435792597507,-163.1244890261485,N/A,PGPHQFXDMWGJDR,"InChI=1S/C13H18N4O7/c1-15-10-6(11(22)16(2)13(15)23)17(4-14-10)12-9(21)8(20)7(19)5(3-18)24-12/h4-5,7-9,12,18-21H,3H2,1-2H3",null,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)C3C(C(C(C(O3)CO)O)O)O,-2.70000005,10936788;14444629;24816402;24861970,PubChem:(10936788 14444629 24816402 24861970),2,HNeg
HNeg_2635,Sucrose,341.10889,11.914,714.84,76_200929_Poo_TruePooMortality_DDAneg_76,[M - H]-,341.1088,716.059,C10H20N3O10,C10H20N3O10,56.040029193672325,50.977374988730475,5.0626542049418495,Carbohydrates,0.6716418862342834,Nucleosides,0.5691525936126709,Pyrimidine nucleos(t)ides,0.45845019817352295,Monosaccharides,0.5315454602241516,Monosaccharides,0.5315454602241516,Carbohydrates and carbohydrate conjugates,0.631034791469574,Organooxygen compounds,0.999450981616974,Organic oxygen compounds,0.9998935461044312,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Monosaccharides; Secondary alcohols; Carbonyl compounds; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,2,1,1,0.1728850807817472,-166.57061996269627,N/A,PGPHQFXDMWGJDR,"InChI=1S/C13H18N4O7/c1-15-10-6(11(22)16(2)13(15)23)17(4-14-10)12-9(21)8(20)7(19)5(3-18)24-12/h4-5,7-9,12,18-21H,3H2,1-2H3",null,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)C3C(C(C(C(O3)CO)O)O)O,-2.70000005,10936788;14444629;24816402;24861970,PubChem:(10936788 14444629 24816402 24861970),2,HNeg
HNeg_2736,Unknown,366.99765,10.542,632.52,61_200929_Poo_TruePooMortality_DDAneg_61,[M + Br]-,366.99731,618.2,C19H12O3,C19H12O3,8.368930589182344,8.368930589182344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_2778,Unknown,377.08578,11.928,715.6800000000001,74_200929_Poo_TruePooMortality_DDAneg_74,[M + Cl]-,377.08563,714.582,C8H19ClN8O5,C8H19ClN8O5,23.059721116760674,23.059721116760674,0,Carbohydrates,0.6377972364425659,Nucleosides,0.5646583437919617,Purine nucleos(t)ides,0.539372980594635,Purines and purine derivatives,0.5647355318069458,NA,NA,Purines and purine derivatives,0.5647355318069458,Imidazopyrimidines,0.7901344895362854,Organoheterocyclic compounds,0.8708537220954895,"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Purines and purine derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Guanidines; Azoles; Alkyl chlorides; Organochlorides; Secondary alcohols; Imidazopyrimidines; Amines; Primary amines; Tetrahydrofurans; Alkyl halides; Carboximidamides; Organic 1,3-dipolar compounds; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
HNeg_2905,Unknown,414.16245,10.21,612.6,57_200929_Poo_TruePooMortality_DDAneg_57,[M - H]-,414.16305,613.301,C15H19N12O3,C15H19N12O3,30.42809444640298,27.667400805957406,2.7606936404455737,Alkaloids,0.5535017251968384,Pseudoalkaloids,0.5977484583854675,Purine nucleos(t)ides,0.5178914666175842,6-aminopurines,0.923129379749298,6-aminopurines,0.923129379749298,Purines and purine derivatives,0.9969359636306764,Imidazopyrimidines,0.998975157737732,Organoheterocyclic compounds,0.9999821186065674,"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic phosphoric acids and derivatives; Azoles; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Imidazopyrimidines; Oxolanes; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",5,1,3,0.838872211497001,-189.7063390982725,N/A,LWQIPLZKTURSLS,"InChI=1S/C15H26N7O5P/c1-2-9(16)3-4-21-28(24,25)26-6-11-10(23)5-12(27-11)22-8-20-13-14(17)18-7-19-15(13)22/h7-12,23H,2-6,16H2,1H3,(H2,17,18,19)(H2,21,24,25)",null,CCC(CCNP(=O)(O)OCC1C(CC(O1)N2C=NC3=C(N=CN=C32)N)O)N,-1.16283417,18392896,PubChem:(18392896),2,HNeg
HNeg_651,Unknown,132.02922,11.538,692.28,72_200929_Poo_TruePooMortality_DDAneg_72,[M - H]-,132.02913,675.341,C2H5N4O3,C2H5N4O3,53.728490097649455,51.75156966199761,1.976920435651845,Amino acids and Peptides,0.7973610758781433,Small peptides,0.9020252823829652,Aminoacids,0.8423389196395874,Alpha amino acids and derivatives,0.7259581089019775,Amino acids and derivatives,0.9181224703788756,"Amino acids, peptides, and analogues",0.9189665913581848,Carboxylic acids and derivatives,0.9880480766296388,Organic acids and derivatives,0.9972827434539796,"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNeg
