id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
65_200929_Poo_TruePooMortality_DDApos_65	C9H11NO2	[M + H]+	Amino acids and Peptides	0.8549577593803406	Small peptides	0.8393009305000305	Aminoacids	0.754874050617218	Phenylalanine and derivatives	0.7945359945297241	Amino acids and derivatives	0.7330054044723511	Amino acids, peptides, and analogues	0.7401610016822815	Carboxylic acids and derivatives	0.9882523417472839	Organic acids and derivatives	0.9942808151245117	Organic compounds; Amino acids, peptides, and analogues; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
8_200929_Poo_TruePooMortality_DDApos_8	C13H25NO3	[M - H2O + H]+	Fatty acids	0.9595232605934143	Fatty amides	0.9591302871704102	N-acyl amines	0.8086838126182556	N-acyl-alpha amino acids and derivatives	0.909818172454834	Amino acids and derivatives	0.9836798310279846	Amino acids, peptides, and analogues	0.9848111867904663	Carboxylic acids and derivatives	0.9999634027481079	Organic acids and derivatives	0.9999978542327881	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
79_200929_Poo_TruePooMortality_DDApos_79	C6H13NO2	[M + H]+	Amino acids and Peptides	0.8995769619941711	Small peptides	0.9272597432136536	Aminoacids	0.8320894241333008	Alpha amino acids	0.8576068878173828	Amino acids and derivatives	0.9863757491111755	Amino acids, peptides, and analogues	0.9858828186988831	Carboxylic acids and derivatives	0.9958893656730652	Organic acids and derivatives	0.9961987137794495	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
55_200929_Poo_TruePooMortality_DDApos_55	C10H13N5O3	[M + H]+	Carbohydrates	0.9945235252380371	Nucleosides	0.9938598871231079	Purine nucleos(t)ides	0.9973799586296082	Purine 2'-deoxyribonucleosides	0.9207450747489929			Purine 2'-deoxyribonucleosides	0.9207450747489929	Purine nucleosides	0.9243343472480774	Nucleosides, nucleotides, and analogues	0.975774884223938	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Purine 2'-deoxyribonucleosides; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
31_200929_Poo_TruePooMortality_DDApos_31	C9H17N5O	[M + H]+	Alkaloids	0.9966429471969604	Pseudoalkaloids	0.6474242806434631	Purine alkaloids	0.6355523467063904	1,3,5-triazine-2,4-diamines	0.5349807739257812	1,3,5-triazine-2,4-diamines	0.5349807739257812	Aminotriazines	0.6890072226524353	Triazines	0.9496292471885681	Organoheterocyclic compounds	0.999549925327301	Organic compounds; Organoheterocyclic compounds; Triazines; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Aminotriazines; Trialkylamines; Amines; Tertiary amines; N-aliphatic s-triazines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 1,3,5-triazine-2,4-diamines; Chemical entities
66_200929_Poo_TruePooMortality_DDApos_66	C10H13N5O4	[M + H]+	Carbohydrates	0.9986526966094971	Nucleosides	0.9949941039085388	Purine nucleos(t)ides	0.9921280145645142	Purine nucleosides	0.9989687204360962					Purine nucleosides	0.9989687204360962	Nucleosides, nucleotides, and analogues	0.9761634469032288	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
80_200929_Poo_TruePooMortality_DDApos_80	C7H17NO4S	[M + H]+	Alkaloids	0.6451309323310852	Fatty acyls	0.2652146518230438	Piperidine alkaloids	0.27156540751457214	Alkanesulfonic acids	0.9999979734420776	Alkanesulfonic acids and derivatives	0.9999963045120239	Organosulfonic acids and derivatives	0.9980467557907104	Organic sulfonic acids and derivatives	0.998039186000824	Organic acids and derivatives	0.9810425043106079	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Sulfonyls; Organosulfonic acids; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic anions; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
56_200929_Poo_TruePooMortality_DDApos_56	C10H13N5O3	[M + H]+	Carbohydrates	0.9956889748573303	Nucleosides	0.995424211025238	Purine nucleos(t)ides	0.9987680315971375	Purine nucleosides	0.9121286273002625					Purine nucleosides	0.9121286273002625	Nucleosides, nucleotides, and analogues	0.97166508436203	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
32_200929_Poo_TruePooMortality_DDApos_32	C6H5NO2	[M + H]+	Alkaloids	0.9984377026557922	Nicotinic acid alkaloids	0.9706257581710815	Pyridine alkaloids	0.9542911052703857	Pyridinecarboxylic acids	0.9947143197059631	Pyridinecarboxylic acids	0.9947143197059631	Pyridinecarboxylic acids and derivatives	0.9975534081459045	Pyridines and derivatives	0.9999430179595947	Organoheterocyclic compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
9_200929_Poo_TruePooMortality_DDApos_9	C26H37NO6	[M + H]+	Terpenoids	0.6112291216850281	Macrolides	0.20165212452411652	Eudesmane sesquiterpenoids	0.1900341659784317	Amino acids and derivatives	0.8078616857528687	Amino acids and derivatives	0.8078616857528687	Amino acids, peptides, and analogues	0.802102267742157	Carboxylic acids and derivatives	0.9966204166412354	Organic acids and derivatives	0.9995391368865967	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Carbonyl compounds; Trialkylamines; Phenol ethers; Amines; Tertiary amines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
42_200929_Poo_TruePooMortality_DDApos_42	C14H16N2O4	[M + H3N + H]+	Amino acids and Peptides	0.9856714606285095	Small peptides	0.9982138872146606	Dipeptides	0.9997386336326599	Dipeptides	0.9913068413734436	Peptides	0.9890421032905579	Amino acids, peptides, and analogues	0.9999994039535522	Carboxylic acids and derivatives	0.9999945163726807	Organic acids and derivatives	0.9999996423721313	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
57_200929_Poo_TruePooMortality_DDApos_57	C6H15NO3	[M + H]+	Fatty acids	0.6722395420074463	Fatty acyls	0.4581301212310791	Fatty alcohols	0.6435352563858032	1,2-aminoalcohols	0.9334688782691956	Alkanolamines	0.9897875785827637	Amines	0.9999897480010986	Organonitrogen compounds	0.9999793767929077	Organic nitrogen compounds	0.998900294303894	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
33_200929_Poo_TruePooMortality_DDApos_33	C8H16N2O3	[M + H]+	Amino acids and Peptides	0.999675989151001	Small peptides	0.9998936653137207	Dipeptides	0.9992011189460754	Dipeptides	0.9995772242546082	Peptides	0.9993377327919006	Amino acids, peptides, and analogues	0.9999946355819702	Carboxylic acids and derivatives	0.999998927116394	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Organic zwitterions; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
67_200929_Poo_TruePooMortality_DDApos_67	C7H7NO2	[M + H]+	Alkaloids	0.9933574795722961	Nicotinic acid alkaloids	0.4973049759864807	Pyridine alkaloids	0.4946226477622986	1-hydroxy-2-unsubstituted benzenoids	0.5633537173271179			1-hydroxy-2-unsubstituted benzenoids	0.5633537173271179	Phenols	0.4153912663459778	Benzenoids	0.29633721709251404	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dihydropyridines; Hydropyridines; Cyclic ketones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
81_200929_Poo_TruePooMortality_DDApos_81	C3H8N3O2PS	[M + H]+	Alkaloids	0.6905481219291687	Small peptides	0.4766179919242859	Aminoacids	0.4635300040245056	Azacyclic compounds	0.9724150896072388					Azacyclic compounds	0.9724150896072388	Organoheterocyclic compounds	0.9959689378738403	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
58_200929_Poo_TruePooMortality_DDApos_58	C6H15NO3	[M + H]+	Fatty acids	0.6990908980369568	Fatty acyls	0.47673287987709045	Fatty alcohols	0.6362646222114563	1,2-aminoalcohols	0.92033451795578	Alkanolamines	0.9882938861846924	Amines	0.9999914169311523	Organonitrogen compounds	0.9999842643737793	Organic nitrogen compounds	0.9987722039222717	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
82_200929_Poo_TruePooMortality_DDApos_82	C6H6O5	[M + Na]+	Polyketides	0.5215153694152832	Cyclic polyketides	0.6157390475273132	Simple phenolic acids	0.49084386229515076	Pyrans	0.5020549297332764					Pyrans	0.5020549297332764	Organoheterocyclic compounds	0.1341150999069214	Organic compounds; Pyrans; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
34_200929_Poo_TruePooMortality_DDApos_34	C12H23N3O5	[M + H]+	Amino acids and Peptides	0.9999985694885254	Small peptides	0.9999994039535522	Tripeptides	0.9835711717605591	Oligopeptides	0.9963178634643555	Peptides	0.9999998807907104	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
59_200929_Poo_TruePooMortality_DDApos_59	C10H15NO2S	[M + H]+	Alkaloids	0.9982492923736572	Ornithine alkaloids	0.6216164231300354	Phenylalanine-derived alkaloids	0.5040377378463745	Benzenesulfonamides	0.9984238147735596			Benzenesulfonamides	0.9984238147735596	Benzene and substituted derivatives	0.999862790107727	Benzenoids	0.9999991655349731	Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
43_200929_Poo_TruePooMortality_DDApos_43	C8H19NO6	[M + H]+	Carbohydrates	0.20456255972385406	Glycerolipids	0.14477398991584778	Monoacylglycerols	0.09549619257450104	Hexoses	0.6384124159812927	Monosaccharides	0.916305661201477	Carbohydrates and carbohydrate conjugates	0.905016303062439	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Dialkyl ethers; Hexoses; Monosaccharides; Secondary alcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
69_200929_Poo_TruePooMortality_DDApos_69	C5H5N5	[M + H]+	Alkaloids	0.9959375858306885	Pseudoalkaloids	0.9127163290977478	Purine alkaloids	0.9570674300193787	6-aminopurines	0.6384421586990356	6-aminopurines	0.6384421586990356	Purines and purine derivatives	0.6915152072906494	Imidazopyrimidines	0.9298095703125	Organoheterocyclic compounds	0.999942421913147	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organonitrogen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Amines; Primary amines; 6-aminopurines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
83_200929_Poo_TruePooMortality_DDApos_83	C6H3B2NOS	[M + Na]+	Alkaloids	0.6476490497589111	Anthranilic acid alkaloids	0.026827232912182808	Pyridine alkaloids	0.00850357674062252	Thiophenes	0.7733585238456726					Thiophenes	0.7733585238456726	Organoheterocyclic compounds	0.9878572225570679	Organic compounds; Organoheterocyclic compounds; Thiophenes; Organic acids and derivatives; Organonitrogen compounds; Organometallic compounds; Organometalloid compounds; Organic salts; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
35_200929_Poo_TruePooMortality_DDApos_35	C9H18N2O4	[M + H]+	Amino acids and Peptides	0.9999934434890747	Small peptides	0.9999978542327881	Dipeptides	0.9999576807022095	Dipeptides	0.9998971223831177	Peptides	0.9999939203262329	Amino acids, peptides, and analogues	0.9999998807907104	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
60_200929_Poo_TruePooMortality_DDApos_60	C9H11NO2	[M + H]+	Amino acids and Peptides	0.8597431182861328	Small peptides	0.8455480933189392	Aminoacids	0.7599108219146729	Phenylalanine and derivatives	0.804771900177002	Amino acids and derivatives	0.7401731014251709	Amino acids, peptides, and analogues	0.7476433515548706	Carboxylic acids and derivatives	0.9882218241691589	Organic acids and derivatives	0.994470477104187	Organic compounds; Amino acids, peptides, and analogues; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
84_200929_Poo_TruePooMortality_DDApos_84	C5H11NO2	[M + H]+	Amino acids and Peptides	0.641939640045166	Small peptides	0.6494438648223877	Aminoacids	0.7323328852653503	Alpha amino acids and derivatives	0.9132742285728455	Amino acids and derivatives	0.9496064782142639	Amino acids, peptides, and analogues	0.9493500590324402	Carboxylic acids and derivatives	0.9976440072059631	Organic acids and derivatives	0.9993062019348145	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
14_200929_Poo_TruePooMortality_DDApos_14	C8H18O3	[M + H]+	Fatty acids	0.9914234280586243	Glycerolipids	0.83966064453125	Monoacylglycerols	0.8065789341926575	Dialkyl ethers	0.9971701502799988	Dialkyl ethers	0.9971701502799988	Ethers	0.9990409016609192	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
44_200929_Poo_TruePooMortality_DDApos_44	C11H21N3O4	[M - H2O + H]+	Amino acids and Peptides	0.9989081621170044	Small peptides	0.9993896484375	Dipeptides	0.9945051074028015	Dipeptides	0.9298304915428162	Peptides	0.999112069606781	Amino acids, peptides, and analogues	0.9999960660934448	Carboxylic acids and derivatives	0.9999967813491821	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
71_200929_Poo_TruePooMortality_DDApos_71	C7H7NO2	[M + H]+	Alkaloids	0.9704949259757996	Peptide alkaloids	0.681411862373352	Simple amide alkaloids	0.6245585083961487	1-hydroxy-2-unsubstituted benzenoids	0.9354307651519775			1-hydroxy-2-unsubstituted benzenoids	0.9354307651519775	Phenols	0.9272717833518982	Benzenoids	0.9820921421051025	Organic compounds; Phenols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
15_200929_Poo_TruePooMortality_DDApos_15	C12H23NO	[M + H]+	Fatty acids	0.6195550560951233	Fatty amides	0.8683715462684631	N-acyl amines	0.762769341468811	Lipids and lipid-like molecules	0.5062336325645447							Lipids and lipid-like molecules	0.5062336325645447	Organic compounds; Lipids and lipid-like molecules; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
87_200929_Poo_TruePooMortality_DDApos_87	C4H11NS	[M + H3N + H]+	Fatty acids	0.6604353189468384	Ornithine alkaloids	0.3272029161453247	Polyamines	0.5914589762687683	Alkylthiols	0.5962508320808411			Alkylthiols	0.5962508320808411	Thiols	0.5123149156570435	Organosulfur compounds	0.9987465143203735	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Monoalkylamines; Alkylthiols; Amines; Primary amines; Thiols; Sulfenyl compounds; Dialkylthioethers; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
10_200929_Poo_TruePooMortality_DDApos_10	C24H30O6	[M + H3N + H]+	Terpenoids	0.8051702976226807	Sesquiterpenoids	0.6747226715087891	Colensane and Clerodane diterpenoids	0.37825489044189453	Diterpene lactones	0.6743107438087463	Diterpene lactones	0.6743107438087463	Terpene lactones	0.4614574611186981	Prenol lipids	0.5625947117805481	Lipids and lipid-like molecules	0.772409200668335	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Diterpene lactones; Diterpenoids; Colensane and clerodane diterpenoids; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
